slab_index,s_prime_mm,D_mm,b_mm,n_local_mm,z_mm
35,757.024,338.311,76.819,66.476,-147.918
35,757.024,338.311,76.819,71.551,-150.865
35,757.024,338.311,76.819,76.819,-153.638
35,757.024,338.311,76.819,82.275,-156.224
35,757.024,338.311,76.819,87.910,-158.610
35,757.024,338.311,76.819,93.718,-160.782
35,757.024,338.311,76.819,99.689,-162.730
35,757.024,338.311,76.819,105.815,-164.441
35,757.024,338.311,76.819,112.083,-165.903
35,757.024,338.311,76.819,118.484,-167.107
35,757.024,338.311,76.819,125.004,-168.041
35,757.024,338.311,76.819,131.632,-168.695
35,757.024,338.311,76.819,138.353,-169.062
35,757.024,338.311,76.819,145.153,-169.132
35,757.024,338.311,76.819,152.018,-168.899
35,757.024,338.311,76.819,158.932,-168.356
35,757.024,338.311,76.819,165.879,-167.498
35,757.024,338.311,76.819,172.843,-166.318
35,757.024,338.311,76.819,179.807,-164.815
35,757.024,338.311,76.819,186.754,-162.985
35,757.024,338.311,76.819,193.666,-160.826
35,757.024,338.311,76.819,200.526,-158.337
35,757.024,338.311,76.819,207.316,-155.520
35,757.024,338.311,76.819,214.018,-152.375
35,757.024,338.311,76.819,220.614,-148.904
35,757.024,338.311,76.819,227.087,-145.112
35,757.024,338.311,76.819,233.419,-141.003
35,757.024,338.311,76.819,239.592,-136.583
35,757.024,338.311,76.819,245.589,-131.858
35,757.024,338.311,76.819,251.394,-126.836
35,757.024,338.311,76.819,256.989,-121.526
35,757.024,338.311,76.819,262.359,-115.938
35,757.024,338.311,76.819,267.488,-110.083
35,757.024,338.311,76.819,272.362,-103.972
35,757.024,338.311,76.819,276.965,-97.618
35,757.024,338.311,76.819,281.285,-91.034
35,757.024,338.311,76.819,285.309,-84.235
35,757.024,338.311,76.819,289.025,-77.237
35,757.024,338.311,76.819,292.421,-70.053
35,757.024,338.311,76.819,295.488,-62.702
35,757.024,338.311,76.819,298.217,-55.201
35,757.024,338.311,76.819,300.598,-47.566
35,757.024,338.311,76.819,302.626,-39.816
35,757.024,338.311,76.819,304.293,-31.969
35,757.024,338.311,76.819,305.596,-24.045
35,757.024,338.311,76.819,306.528,-16.063
35,757.024,338.311,76.819,307.089,-8.041
36,782.413,333.463,75.718,302.873,0.000
36,782.413,333.463,75.718,302.688,7.926
36,782.413,333.463,75.718,302.135,15.833
36,782.413,333.463,75.718,301.216,23.701
36,782.413,333.463,75.718,299.932,31.511
36,782.413,333.463,75.718,298.289,39.245
36,782.413,333.463,75.718,296.290,46.884
36,782.413,333.463,75.718,293.943,54.410
36,782.413,333.463,75.718,291.253,61.804
36,782.413,333.463,75.718,288.230,69.049
36,782.413,333.463,75.718,284.883,76.130
36,782.413,333.463,75.718,281.220,83.028
36,782.413,333.463,75.718,277.254,89.729
36,782.413,333.463,75.718,272.996,96.219
36,782.413,333.463,75.718,268.458,102.482
36,782.413,333.463,75.718,263.654,108.505
36,782.413,333.463,75.718,258.599,114.277
36,782.413,333.463,75.718,253.306,119.784
36,782.413,333.463,75.718,247.791,125.018
36,782.413,333.463,75.718,242.070,129.968
36,782.413,333.463,75.718,236.158,134.625
36,782.413,333.463,75.718,230.074,138.982
36,782.413,333.463,75.718,223.833,143.032
36,782.413,333.463,75.718,217.452,146.770
36,782.413,333.463,75.718,210.951,150.191
36,782.413,333.463,75.718,204.344,153.291
36,782.413,333.463,75.718,197.652,156.068
36,782.413,333.463,75.718,190.890,158.521
36,782.413,333.463,75.718,184.077,160.649
36,782.413,333.463,75.718,177.230,162.453
36,782.413,333.463,75.718,170.366,163.935
36,782.413,333.463,75.718,163.502,165.097
36,782.413,333.463,75.718,156.654,165.943
36,782.413,333.463,75.718,149.839,166.479
36,782.413,333.463,75.718,143.073,166.708
36,782.413,333.463,75.718,136.370,166.639
36,782.413,333.463,75.718,129.745,166.277
36,782.413,333.463,75.718,123.212,165.632
36,782.413,333.463,75.718,116.785,164.712
36,782.413,333.463,75.718,110.477,163.526
36,782.413,333.463,75.718,104.298,162.084
36,782.413,333.463,75.718,98.261,160.398
36,782.413,333.463,75.718,92.375,158.478
36,782.413,333.463,75.718,86.650,156.336
36,782.413,333.463,75.718,81.095,153.985
36,782.413,333.463,75.718,75.718,151.436
36,782.413,333.463,75.718,70.525,148.703
36,782.413,333.463,75.718,65.523,145.798
36,782.413,333.463,75.718,60.716,142.735
36,782.413,333.463,75.718,56.109,139.527
36,782.413,333.463,75.718,51.705,136.187
36,782.413,333.463,75.718,47.506,132.728
36,782.413,333.463,75.718,43.514,129.164
36,782.413,333.463,75.718,39.729,125.508
36,782.413,333.463,75.718,36.152,121.771
36,782.413,333.463,75.718,32.781,117.968
36,782.413,333.463,75.718,29.615,114.110
36,782.413,333.463,75.718,26.650,110.209
36,782.413,333.463,75.718,23.884,106.277
36,782.413,333.463,75.718,21.312,102.324
36,782.413,333.463,75.718,18.930,98.361
36,782.413,333.463,75.718,16.732,94.398
36,782.413,333.463,75.718,14.713,90.444
36,782.413,333.463,75.718,12.866,86.508
36,782.413,333.463,75.718,11.185,82.599
36,782.413,333.463,75.718,9.662,78.723
36,782.413,333.463,75.718,8.289,74.887
36,782.413,333.463,75.718,7.059,71.098
36,782.413,333.463,75.718,5.964,67.360
36,782.413,333.463,75.718,4.995,63.679
36,782.413,333.463,75.718,4.144,60.057
36,782.413,333.463,75.718,3.403,56.499
36,782.413,333.463,75.718,2.762,53.006
36,782.413,333.463,75.718,2.213,49.580
36,782.413,333.463,75.718,1.748,46.221
36,782.413,333.463,75.718,1.359,42.931
36,782.413,333.463,75.718,1.037,39.708
36,782.413,333.463,75.718,0.776,36.552
36,782.413,333.463,75.718,0.566,33.460
36,782.413,333.463,75.718,0.401,30.430
36,782.413,333.463,75.718,0.275,27.459
36,782.413,333.463,75.718,0.181,24.543
36,782.413,333.463,75.718,0.114,21.679
36,782.413,333.463,75.718,0.067,18.862
36,782.413,333.463,75.718,0.036,16.087
36,782.413,333.463,75.718,0.017,13.348
36,782.413,333.463,75.718,0.007,10.640
36,782.413,333.463,75.718,0.002,7.958
36,782.413,333.463,75.718,0.000,5.295
36,782.413,333.463,75.718,0.000,2.644
36,782.413,333.463,75.718,0.000,0.000
36,782.413,333.463,75.718,0.000,-2.644
36,782.413,333.463,75.718,0.000,-5.295
36,782.413,333.463,75.718,0.002,-7.958
36,782.413,333.463,75.718,0.007,-10.640
36,782.413,333.463,75.718,0.017,-13.348
36,782.413,333.463,75.718,0.036,-16.087
36,782.413,333.463,75.718,0.067,-18.862
36,782.413,333.463,75.718,0.114,-21.679
36,782.413,333.463,75.718,0.181,-24.543
36,782.413,333.463,75.718,0.275,-27.459
36,782.413,333.463,75.718,0.401,-30.430
36,782.413,333.463,75.718,0.566,-33.460
36,782.413,333.463,75.718,0.776,-36.552
36,782.413,333.463,75.718,1.037,-39.708
36,782.413,333.463,75.718,1.359,-42.931
36,782.413,333.463,75.718,1.748,-46.221
36,782.413,333.463,75.718,2.213,-49.580
36,782.413,333.463,75.718,2.762,-53.006
36,782.413,333.463,75.718,3.403,-56.499
36,782.413,333.463,75.718,4.144,-60.057
36,782.413,333.463,75.718,4.995,-63.679
36,782.413,333.463,75.718,5.964,-67.360
36,782.413,333.463,75.718,7.059,-71.098
36,782.413,333.463,75.718,8.289,-74.887
36,782.413,333.463,75.718,9.662,-78.723
36,782.413,333.463,75.718,11.185,-82.599
36,782.413,333.463,75.718,12.866,-86.508
36,782.413,333.463,75.718,14.713,-90.444
36,782.413,333.463,75.718,16.732,-94.398
36,782.413,333.463,75.718,18.930,-98.361
36,782.413,333.463,75.718,21.312,-102.324
36,782.413,333.463,75.718,23.884,-106.277
36,782.413,333.463,75.718,26.650,-110.209
36,782.413,333.463,75.718,29.615,-114.110
36,782.413,333.463,75.718,32.781,-117.968
36,782.413,333.463,75.718,36.152,-121.771
36,782.413,333.463,75.718,39.729,-125.508
36,782.413,333.463,75.718,43.514,-129.164
36,782.413,333.463,75.718,47.506,-132.728
36,782.413,333.463,75.718,51.705,-136.187
36,782.413,333.463,75.718,56.109,-139.527
36,782.413,333.463,75.718,60.716,-142.735
36,782.413,333.463,75.718,65.523,-145.798
36,782.413,333.463,75.718,70.525,-148.703
36,782.413,333.463,75.718,75.718,-151.436
36,782.413,333.463,75.718,81.095,-153.985
36,782.413,333.463,75.718,86.650,-156.336
36,782.413,333.463,75.718,92.375,-158.478
36,782.413,333.463,75.718,98.261,-160.398
36,782.413,333.463,75.718,104.298,-162.084
36,782.413,333.463,75.718,110.477,-163.526
36,782.413,333.463,75.718,116.785,-164.712
36,782.413,333.463,75.718,123.212,-165.632
36,782.413,333.463,75.718,129.745,-166.277
36,782.413,333.463,75.718,136.370,-166.639
36,782.413,333.463,75.718,143.073,-166.708
36,782.413,333.463,75.718,149.839,-166.479
36,782.413,333.463,75.718,156.654,-165.943
36,782.413,333.463,75.718,163.502,-165.097
36,782.413,333.463,75.718,170.366,-163.935
36,782.413,333.463,75.718,177.230,-162.453
36,782.413,333.463,75.718,184.077,-160.649
36,782.413,333.463,75.718,190.890,-158.521
36,782.413,333.463,75.718,197.652,-156.068
36,782.413,333.463,75.718,204.344,-153.291
36,782.413,333.463,75.718,210.951,-150.191
36,782.413,333.463,75.718,217.452,-146.770
36,782.413,333.463,75.718,223.833,-143.032
36,782.413,333.463,75.718,230.074,-138.982
36,782.413,333.463,75.718,236.158,-134.625
36,782.413,333.463,75.718,242.070,-129.968
36,782.413,333.463,75.718,247.791,-125.018
36,782.413,333.463,75.718,253.306,-119.784
36,782.413,333.463,75.718,258.599,-114.277
36,782.413,333.463,75.718,263.654,-108.505
36,782.413,333.463,75.718,268.458,-102.482
36,782.413,333.463,75.718,272.996,-96.219
36,782.413,333.463,75.718,277.254,-89.729
36,782.413,333.463,75.718,281.220,-83.028
36,782.413,333.463,75.718,284.883,-76.130
36,782.413,333.463,75.718,288.230,-69.049
36,782.413,333.463,75.718,291.253,-61.804
36,782.413,333.463,75.718,293.943,-54.410
36,782.413,333.463,75.718,296.290,-46.884
36,782.413,333.463,75.718,298.289,-39.245
36,782.413,333.463,75.718,299.932,-31.511
36,782.413,333.463,75.718,301.216,-23.701
36,782.413,333.463,75.718,302.135,-15.833
36,782.413,333.463,75.718,302.688,-7.926
37,807.802,328.168,74.516,298.063,0.000
37,807.802,328.168,74.516,297.882,7.800
37,807.802,328.168,74.516,297.338,15.581
37,807.802,328.168,74.516,296.433,23.324
37,807.802,328.168,74.516,295.169,31.011
37,807.802,328.168,74.516,293.552,38.622
37,807.802,328.168,74.516,291.585,46.140
37,807.802,328.168,74.516,289.275,53.546
37,807.802,328.168,74.516,286.628,60.822
37,807.802,328.168,74.516,283.653,67.953
37,807.802,328.168,74.516,280.359,74.921
37,807.802,328.168,74.516,276.754,81.710
37,807.802,328.168,74.516,272.851,88.305
37,807.802,328.168,74.516,268.661,94.691
37,807.802,328.168,74.516,264.195,100.854
37,807.802,328.168,74.516,259.468,106.782
37,807.802,328.168,74.516,254.492,112.462
37,807.802,328.168,74.516,249.283,117.882
37,807.802,328.168,74.516,243.856,123.033
37,807.802,328.168,74.516,238.226,127.904
37,807.802,328.168,74.516,232.408,132.488
37,807.802,328.168,74.516,226.420,136.775
37,807.802,328.168,74.516,220.278,140.761
37,807.802,328.168,74.516,213.999,144.440
37,807.802,328.168,74.516,207.601,147.806
37,807.802,328.168,74.516,201.100,150.857
37,807.802,328.168,74.516,194.513,153.590
37,807.802,328.168,74.516,187.859,156.003
37,807.802,328.168,74.516,181.154,158.098
37,807.802,328.168,74.516,174.416,159.873
37,807.802,328.168,74.516,167.661,161.331
37,807.802,328.168,74.516,160.905,162.475
37,807.802,328.168,74.516,154.167,163.308
37,807.802,328.168,74.516,147.460,163.835
37,807.802,328.168,74.516,140.801,164.061
37,807.802,328.168,74.516,134.204,163.993
37,807.802,328.168,74.516,127.685,163.637
37,807.802,328.168,74.516,121.256,163.002
37,807.802,328.168,74.516,114.931,162.096
37,807.802,328.168,74.516,108.722,160.929
37,807.802,328.168,74.516,102.642,159.510
37,807.802,328.168,74.516,96.700,157.851
37,807.802,328.168,74.516,90.908,155.962
37,807.802,328.168,74.516,85.274,153.854
37,807.802,328.168,74.516,79.808,151.540
37,807.802,328.168,74.516,74.516,149.032
37,807.802,328.168,74.516,69.405,146.342
37,807.802,328.168,74.516,64.482,143.483
37,807.802,328.168,74.516,59.752,140.469
37,807.802,328.168,74.516,55.218,137.312
37,807.802,328.168,74.516,50.884,134.024
37,807.802,328.168,74.516,46.751,130.621
37,807.802,328.168,74.516,42.823,127.113
37,807.802,328.168,74.516,39.099,123.515
37,807.802,328.168,74.516,35.578,119.838
37,807.802,328.168,74.516,32.261,116.095
37,807.802,328.168,74.516,29.144,112.298
37,807.802,328.168,74.516,26.227,108.459
37,807.802,328.168,74.516,23.504,104.589
37,807.802,328.168,74.516,20.973,100.699
37,807.802,328.168,74.516,18.629,96.799
37,807.802,328.168,74.516,16.466,92.899
37,807.802,328.168,74.516,14.479,89.008
37,807.802,328.168,74.516,12.662,85.135
37,807.802,328.168,74.516,11.007,81.287
37,807.802,328.168,74.516,9.508,77.473
37,807.802,328.168,74.516,8.158,73.698
37,807.802,328.168,74.516,6.947,69.969
37,807.802,328.168,74.516,5.870,66.291
37,807.802,328.168,74.516,4.916,62.668
37,807.802,328.168,74.516,4.079,59.104
37,807.802,328.168,74.516,3.349,55.602
37,807.802,328.168,74.516,2.718,52.164
37,807.802,328.168,74.516,2.178,48.792
37,807.802,328.168,74.516,1.721,45.488
37,807.802,328.168,74.516,1.337,42.250
37,807.802,328.168,74.516,1.021,39.078
37,807.802,328.168,74.516,0.763,35.972
37,807.802,328.168,74.516,0.557,32.929
37,807.802,328.168,74.516,0.395,29.947
37,807.802,328.168,74.516,0.271,27.023
37,807.802,328.168,74.516,0.178,24.154
37,807.802,328.168,74.516,0.112,21.335
37,807.802,328.168,74.516,0.066,18.562
37,807.802,328.168,74.516,0.036,15.831
37,807.802,328.168,74.516,0.017,13.136
37,807.802,328.168,74.516,0.007,10.472
37,807.802,328.168,74.516,0.002,7.832
37,807.802,328.168,74.516,0.000,5.211
37,807.802,328.168,74.516,0.000,2.602
37,807.802,328.168,74.516,0.000,0.000
37,807.802,328.168,74.516,0.000,-2.602
37,807.802,328.168,74.516,0.000,-5.211
37,807.802,328.168,74.516,0.002,-7.832
37,807.802,328.168,74.516,0.007,-10.472
37,807.802,328.168,74.516,0.017,-13.136
37,807.802,328.168,74.516,0.036,-15.831
37,807.802,328.168,74.516,0.066,-18.562
37,807.802,328.168,74.516,0.112,-21.335
37,807.802,328.168,74.516,0.178,-24.154
37,807.802,328.168,74.516,0.271,-27.023
37,807.802,328.168,74.516,0.395,-29.947
37,807.802,328.168,74.516,0.557,-32.929
37,807.802,328.168,74.516,0.763,-35.972
37,807.802,328.168,74.516,1.021,-39.078
37,807.802,328.168,74.516,1.337,-42.250
37,807.802,328.168,74.516,1.721,-45.488
37,807.802,328.168,74.516,2.178,-48.792
37,807.802,328.168,74.516,2.718,-52.164
37,807.802,328.168,74.516,3.349,-55.602
37,807.802,328.168,74.516,4.079,-59.104
37,807.802,328.168,74.516,4.916,-62.668
37,807.802,328.168,74.516,5.870,-66.291
37,807.802,328.168,74.516,6.947,-69.969
37,807.802,328.168,74.516,8.158,-73.698
37,807.802,328.168,74.516,9.508,-77.473
37,807.802,328.168,74.516,11.007,-81.287
37,807.802,328.168,74.516,12.662,-85.135
37,807.802,328.168,74.516,14.479,-89.008
37,807.802,328.168,74.516,16.466,-92.899
37,807.802,328.168,74.516,18.629,-96.799
37,807.802,328.168,74.516,20.973,-100.699
37,807.802,328.168,74.516,23.504,-104.589
37,807.802,328.168,74.516,26.227,-108.459
37,807.802,328.168,74.516,29.144,-112.298
37,807.802,328.168,74.516,32.261,-116.095
37,807.802,328.168,74.516,35.578,-119.838
37,807.802,328.168,74.516,39.099,-123.515
37,807.802,328.168,74.516,42.823,-127.113
37,807.802,328.168,74.516,46.751,-130.621
37,807.802,328.168,74.516,50.884,-134.024
37,807.802,328.168,74.516,55.218,-137.312
37,807.802,328.168,74.516,59.752,-140.469
37,807.802,328.168,74.516,64.482,-143.483
37,807.802,328.168,74.516,69.405,-146.342
37,807.802,328.168,74.516,74.516,-149.032
37,807.802,328.168,74.516,79.808,-151.540
37,807.802,328.168,74.516,85.274,-153.854
37,807.802,328.168,74.516,90.908,-155.962
37,807.802,328.168,74.516,96.700,-157.851
37,807.802,328.168,74.516,102.642,-159.510
37,807.802,328.168,74.516,108.722,-160.929
37,807.802,328.168,74.516,114.931,-162.096
37,807.802,328.168,74.516,121.256,-163.002
37,807.802,328.168,74.516,127.685,-163.637
37,807.802,328.168,74.516,134.204,-163.993
37,807.802,328.168,74.516,140.801,-164.061
37,807.802,328.168,74.516,147.460,-163.835
37,807.802,328.168,74.516,154.167,-163.308
37,807.802,328.168,74.516,160.905,-162.475
37,807.802,328.168,74.516,167.661,-161.331
37,807.802,328.168,74.516,174.416,-159.873
37,807.802,328.168,74.516,181.154,-158.098
37,807.802,328.168,74.516,187.859,-156.003
37,807.802,328.168,74.516,194.513,-153.590
37,807.802,328.168,74.516,201.100,-150.857
37,807.802,328.168,74.516,207.601,-147.806
37,807.802,328.168,74.516,213.999,-144.440
37,807.802,328.168,74.516,220.278,-140.761
37,807.802,328.168,74.516,226.420,-136.775
37,807.802,328.168,74.516,232.408,-132.488
37,807.802,328.168,74.516,238.226,-127.904
37,807.802,328.168,74.516,243.856,-123.033
37,807.802,328.168,74.516,249.283,-117.882
37,807.802,328.168,74.516,254.492,-112.462
37,807.802,328.168,74.516,259.468,-106.782
37,807.802,328.168,74.516,264.195,-100.854
37,807.802,328.168,74.516,268.661,-94.691
37,807.802,328.168,74.516,272.851,-88.305
37,807.802,328.168,74.516,276.754,-81.710
37,807.802,328.168,74.516,280.359,-74.921
37,807.802,328.168,74.516,283.653,-67.953
37,807.802,328.168,74.516,286.628,-60.822
37,807.802,328.168,74.516,289.275,-53.546
37,807.802,328.168,74.516,291.585,-46.140
37,807.802,328.168,74.516,293.552,-38.622
37,807.802,328.168,74.516,295.169,-31.011
37,807.802,328.168,74.516,296.433,-23.324
37,807.802,328.168,74.516,297.338,-15.581
37,807.802,328.168,74.516,297.882,-7.800
38,833.191,322.441,73.216,292.862,0.000
38,833.191,322.441,73.216,292.684,7.664
38,833.191,322.441,73.216,292.149,15.309
38,833.191,322.441,73.216,291.260,22.917
38,833.191,322.441,73.216,290.019,30.470
38,833.191,322.441,73.216,288.430,37.948
38,833.191,322.441,73.216,286.497,45.334
38,833.191,322.441,73.216,284.228,52.611
38,833.191,322.441,73.216,281.627,59.761
38,833.191,322.441,73.216,278.704,66.767
38,833.191,322.441,73.216,275.467,73.613
38,833.191,322.441,73.216,271.925,80.284
38,833.191,322.441,73.216,268.090,86.764
38,833.191,322.441,73.216,263.973,93.038
38,833.191,322.441,73.216,259.585,99.094
38,833.191,322.441,73.216,254.940,104.919
38,833.191,322.441,73.216,250.052,110.500
38,833.191,322.441,73.216,244.934,115.825
38,833.191,322.441,73.216,239.601,120.886
38,833.191,322.441,73.216,234.069,125.672
38,833.191,322.441,73.216,228.353,130.176
38,833.191,322.441,73.216,222.469,134.389
38,833.191,322.441,73.216,216.435,138.305
38,833.191,322.441,73.216,210.265,141.919
38,833.191,322.441,73.216,203.978,145.227
38,833.191,322.441,73.216,197.591,148.224
38,833.191,322.441,73.216,191.119,150.910
38,833.191,322.441,73.216,184.581,153.281
38,833.191,322.441,73.216,177.993,155.339
38,833.191,322.441,73.216,171.372,157.083
38,833.191,322.441,73.216,164.735,158.516
38,833.191,322.441,73.216,158.098,159.640
38,833.191,322.441,73.216,151.476,160.459
38,833.191,322.441,73.216,144.887,160.976
38,833.191,322.441,73.216,138.344,161.198
38,833.191,322.441,73.216,131.863,161.131
38,833.191,322.441,73.216,125.457,160.782
38,833.191,322.441,73.216,119.140,160.158
38,833.191,322.441,73.216,112.925,159.268
38,833.191,322.441,73.216,106.825,158.121
38,833.191,322.441,73.216,100.851,156.727
38,833.191,322.441,73.216,95.013,155.097
38,833.191,322.441,73.216,89.322,153.240
38,833.191,322.441,73.216,83.786,151.169
38,833.191,322.441,73.216,78.415,148.896
38,833.191,322.441,73.216,73.216,146.431
38,833.191,322.441,73.216,68.194,143.788
38,833.191,322.441,73.216,63.357,140.980
38,833.191,322.441,73.216,58.709,138.018
38,833.191,322.441,73.216,54.254,134.916
38,833.191,322.441,73.216,49.996,131.686
38,833.191,322.441,73.216,45.936,128.342
38,833.191,322.441,73.216,42.076,124.895
38,833.191,322.441,73.216,38.416,121.359
38,833.191,322.441,73.216,34.957,117.747
38,833.191,322.441,73.216,31.698,114.069
38,833.191,322.441,73.216,28.636,110.339
38,833.191,322.441,73.216,25.769,106.567
38,833.191,322.441,73.216,23.094,102.764
38,833.191,322.441,73.216,20.607,98.942
38,833.191,322.441,73.216,18.304,95.110
38,833.191,322.441,73.216,16.179,91.278
38,833.191,322.441,73.216,14.227,87.455
38,833.191,322.441,73.216,12.441,83.649
38,833.191,322.441,73.216,10.815,79.869
38,833.191,322.441,73.216,9.342,76.121
38,833.191,322.441,73.216,8.015,72.412
38,833.191,322.441,73.216,6.826,68.748
38,833.191,322.441,73.216,5.767,65.134
38,833.191,322.441,73.216,4.830,61.574
38,833.191,322.441,73.216,4.007,58.072
38,833.191,322.441,73.216,3.290,54.632
38,833.191,322.441,73.216,2.671,51.254
38,833.191,322.441,73.216,2.140,47.941
38,833.191,322.441,73.216,1.691,44.694
38,833.191,322.441,73.216,1.314,41.512
38,833.191,322.441,73.216,1.003,38.396
38,833.191,322.441,73.216,0.750,35.344
38,833.191,322.441,73.216,0.547,32.354
38,833.191,322.441,73.216,0.388,29.424
38,833.191,322.441,73.216,0.266,26.551
38,833.191,322.441,73.216,0.175,23.732
38,833.191,322.441,73.216,0.110,20.963
38,833.191,322.441,73.216,0.065,18.239
38,833.191,322.441,73.216,0.035,15.555
38,833.191,322.441,73.216,0.017,12.907
38,833.191,322.441,73.216,0.007,10.289
38,833.191,322.441,73.216,0.002,7.695
38,833.191,322.441,73.216,0.000,5.120
38,833.191,322.441,73.216,0.000,2.557
38,833.191,322.441,73.216,0.000,0.000
38,833.191,322.441,73.216,0.000,-2.557
38,833.191,322.441,73.216,0.000,-5.120
38,833.191,322.441,73.216,0.002,-7.695
38,833.191,322.441,73.216,0.007,-10.289
38,833.191,322.441,73.216,0.017,-12.907
38,833.191,322.441,73.216,0.035,-15.555
38,833.191,322.441,73.216,0.065,-18.239
38,833.191,322.441,73.216,0.110,-20.963
38,833.191,322.441,73.216,0.175,-23.732
38,833.191,322.441,73.216,0.266,-26.551
38,833.191,322.441,73.216,0.388,-29.424
38,833.191,322.441,73.216,0.547,-32.354
38,833.191,322.441,73.216,0.750,-35.344
38,833.191,322.441,73.216,1.003,-38.396
38,833.191,322.441,73.216,1.314,-41.512
38,833.191,322.441,73.216,1.691,-44.694
38,833.191,322.441,73.216,2.140,-47.941
38,833.191,322.441,73.216,2.671,-51.254
38,833.191,322.441,73.216,3.290,-54.632
38,833.191,322.441,73.216,4.007,-58.072
38,833.191,322.441,73.216,4.830,-61.574
38,833.191,322.441,73.216,5.767,-65.134
38,833.191,322.441,73.216,6.826,-68.748
38,833.191,322.441,73.216,8.015,-72.412
38,833.191,322.441,73.216,9.342,-76.121
38,833.191,322.441,73.216,10.815,-79.869
38,833.191,322.441,73.216,12.441,-83.649
38,833.191,322.441,73.216,14.227,-87.455
38,833.191,322.441,73.216,16.179,-91.278
38,833.191,322.441,73.216,18.304,-95.110
38,833.191,322.441,73.216,20.607,-98.942
38,833.191,322.441,73.216,23.094,-102.764
38,833.191,322.441,73.216,25.769,-106.567
38,833.191,322.441,73.216,28.636,-110.339
38,833.191,322.441,73.216,31.698,-114.069
38,833.191,322.441,73.216,34.957,-117.747
38,833.191,322.441,73.216,38.416,-121.359
38,833.191,322.441,73.216,42.076,-124.895
38,833.191,322.441,73.216,45.936,-128.342
38,833.191,322.441,73.216,49.996,-131.686
38,833.191,322.441,73.216,54.254,-134.916
38,833.191,322.441,73.216,58.709,-138.018
38,833.191,322.441,73.216,63.357,-140.980
38,833.191,322.441,73.216,68.194,-143.788
38,833.191,322.441,73.216,73.216,-146.431
38,833.191,322.441,73.216,78.415,-148.896
38,833.191,322.441,73.216,83.786,-151.169
38,833.191,322.441,73.216,89.322,-153.240
38,833.191,322.441,73.216,95.013,-155.097
38,833.191,322.441,73.216,100.851,-156.727
38,833.191,322.441,73.216,106.825,-158.121
38,833.191,322.441,73.216,112.925,-159.268
38,833.191,322.441,73.216,119.140,-160.158
38,833.191,322.441,73.216,125.457,-160.782
38,833.191,322.441,73.216,131.863,-161.131
38,833.191,322.441,73.216,138.344,-161.198
38,833.191,322.441,73.216,144.887,-160.976
38,833.191,322.441,73.216,151.476,-160.459
38,833.191,322.441,73.216,158.098,-159.640
38,833.191,322.441,73.216,164.735,-158.516
38,833.191,322.441,73.216,171.372,-157.083
38,833.191,322.441,73.216,177.993,-155.339
38,833.191,322.441,73.216,184.581,-153.281
38,833.191,322.441,73.216,191.119,-150.910
38,833.191,322.441,73.216,197.591,-148.224
38,833.191,322.441,73.216,203.978,-145.227
38,833.191,322.441,73.216,210.265,-141.919
38,833.191,322.441,73.216,216.435,-138.305
38,833.191,322.441,73.216,222.469,-134.389
38,833.191,322.441,73.216,228.353,-130.176
38,833.191,322.441,73.216,234.069,-125.672
38,833.191,322.441,73.216,239.601,-120.886
38,833.191,322.441,73.216,244.934,-115.825
38,833.191,322.441,73.216,250.052,-110.500
38,833.191,322.441,73.216,254.940,-104.919
38,833.191,322.441,73.216,259.585,-99.094
38,833.191,322.441,73.216,263.973,-93.038
38,833.191,322.441,73.216,268.090,-86.764
38,833.191,322.441,73.216,271.925,-80.284
38,833.191,322.441,73.216,275.467,-73.613
38,833.191,322.441,73.216,278.704,-66.767
38,833.191,322.441,73.216,281.627,-59.761
38,833.191,322.441,73.216,284.228,-52.611
38,833.191,322.441,73.216,286.497,-45.334
38,833.191,322.441,73.216,288.430,-37.948
38,833.191,322.441,73.216,290.019,-30.470
38,833.191,322.441,73.216,291.260,-22.917
38,833.191,322.441,73.216,292.149,-15.309
38,833.191,322.441,73.216,292.684,-7.664
39,858.580,316.301,71.821,287.285,0.000
39,858.580,316.301,71.821,287.110,7.518
39,858.580,316.301,71.821,286.585,15.018
39,858.580,316.301,71.821,285.713,22.481
39,858.580,316.301,71.821,284.496,29.889
39,858.580,316.301,71.821,282.937,37.225
39,858.580,316.301,71.821,281.041,44.471
39,858.580,316.301,71.821,278.815,51.609
39,858.580,316.301,71.821,276.264,58.623
39,858.580,316.301,71.821,273.396,65.496
39,858.580,316.301,71.821,270.221,72.212
39,858.580,316.301,71.821,266.747,78.755
39,858.580,316.301,71.821,262.985,85.111
39,858.580,316.301,71.821,258.946,91.267
39,858.580,316.301,71.821,254.642,97.207
39,858.580,316.301,71.821,250.085,102.921
39,858.580,316.301,71.821,245.290,108.395
39,858.580,316.301,71.821,240.269,113.620
39,858.580,316.301,71.821,235.038,118.584
39,858.580,316.301,71.821,229.611,123.279
39,858.580,316.301,71.821,224.004,127.697
39,858.580,316.301,71.821,218.233,131.829
39,858.580,316.301,71.821,212.313,135.671
39,858.580,316.301,71.821,206.261,139.216
39,858.580,316.301,71.821,200.094,142.461
39,858.580,316.301,71.821,193.828,145.402
39,858.580,316.301,71.821,187.479,148.036
39,858.580,316.301,71.821,181.066,150.362
39,858.580,316.301,71.821,174.603,152.381
39,858.580,316.301,71.821,168.109,154.092
39,858.580,316.301,71.821,161.598,155.498
39,858.580,316.301,71.821,155.087,156.600
39,858.580,316.301,71.821,148.592,157.403
